Column1;Column2;Column3;Column4
119130;-3.41;-2.99;12.15
119155;1.54;0.29;9.33
119176;6.21;1.32;-2.29
119199;3.68;-0.81;20.54
119256;0.17;-0.75;3.95
119279;-2.42;-0.05;11.68
119300;7.87;1.20;12.33
119322;-8.53;1.26;-1.04
119344;0.67;-0.27;21.00
119366;-0.43;-0.04;9.17
119388;-6.34;-1.90;16.57
119410;2.23;1.92;5.64
119432;-1.52;0.51;1.95
119454;-2.44;0.12;8.17
119475;3.07;-0.28;12.81
119498;-2.57;-1.29;10.59
119519;1.19;0.65;3.29
119542;1.38;-0.55;18.75
119563;-1.59;0.42;1.23
119585;6.68;-0.66;17.85
119607;-3.52;-0.49;6.02
119632;-0.26;-0.60;8.96
119653;4.25;-0.00;13.95
119676;0.29;-0.08;5.76
119697;5.36;0.12;15.71
119720;-3.18;-0.66;4.27
119741;0.35;-0.00;12.29
119763;0.93;-1.31;9.40
119786;-1.45;-0.72;7.48
119807;4.24;0.09;14.69
119830;-2.38;-1.39;6.93
119851;4.96;0.29;14.41
119874;-2.77;0.15;5.63
119895;4.11;0.63;14.60
119917;-1.78;-0.95;6.85
119975;5.35;-0.23;12.66
119996;-2.35;-0.81;9.60
120019;2.27;-0.67;8.48
120040;-2.00;-0.61;10.76
120063;0.45;-0.81;7.01
120085;-0.55;-1.09;12.46
120109;-1.13;-1.28;4.50
120132;0.45;-0.46;14.43
120153;-0.04;-0.62;4.64
120176;0.11;0.27;14.16
120197;-1.24;-0.43;4.13
120219;0.77;-0.87;15.57
120241;-0.01;-0.50;3.50
120263;0.49;-0.66;15.29
120285;-1.67;-0.60;3.57
120307;2.27;-0.61;16.12
120329;-0.69;-0.47;4.30
120351;1.69;-0.81;16.37
120372;-1.14;-0.49;4.22
120395;4.07;-0.92;16.39
120416;-2.09;-0.97;4.72
120439;3.06;-0.75;16.28
120460;-2.17;0.70;3.96
120483;1.04;-0.26;4.17
120504;-0.00;-0.33;3.81
120529;3.41;-0.29;16.24
120550;-1.87;-0.11;5.18
120572;5.34;-0.34;15.85
120594;-3.17;-0.61;5.23
120616;6.73;-0.39;34.14
120673;1.16;-1.09;4.25
120696;-2.31;-0.23;13.63
120717;5.86;-0.14;6.00
120740;-4.90;-2.05;11.29
120761;4.52;0.93;9.42
120784;-2.06;-0.89;9.50
120805;8.19;-0.72;12.28
120828;-4.05;0.35;1.26
120849;3.50;0.69;12.39
120871;-0.65;-0.80;6.78
120893;-0.15;-0.86;10.52
120915;0.14;-0.57;9.43
120938;-1.03;-0.52;8.42
120959;2.72;-0.73;13.85
122187;5.48;-1.18;14.05
122253;4.45;-0.13;14.86
122276;-4.64;0.07;8.84
122297;5.40;-0.69;14.94
122320;-2.13;-0.91;8.97
122341;5.71;0.77;11.70
122364;-3.34;-0.70;7.52
122385;5.30;-0.63;16.07
122408;-2.73;-0.68;5.04
122429;1.54;0.47;17.78
122451;-0.63;-0.66;1.72
122474;1.90;-1.36;19.31
122495;0.06;0.07;-1.15
122518;-1.42;-1.42;19.81
122539;4.96;0.62;0.58
122562;-3.50;-0.38;17.05
122583;5.76;0.51;6.04
122605;-3.71;-1.72;10.66
122627;2.00;-0.13;13.23
122649;-0.92;-0.35;1.18
122671;-4.80;-1.34;21.30
122696;5.13;0.51;-1.25
122717;-5.18;-2.24;23.63
122740;3.40;3.21;-0.84
122761;-2.98;-0.89;17.17
122784;-1.89;1.41;5.47
122805;6.78;-0.44;9.26
122827;-6.88;-0.61;14.72
122849;-2.32;0.84;3.52
122871;-2.57;-1.76;18.31
122893;-3.95;0.67;2.50
122915;10.43;-0.80;13.52
122937;-9.19;0.18;6.63
122959;6.57;-1.01;11.11
123016;-0.81;-0.56;8.11
123039;-3.16;-0.44;10.03
123060;-5.93;-0.24;12.93
123083;-0.52;-0.43;12.60
123104;-4.62;0.63;4.98
123127;6.83;-0.61;14.79
123148;-2.34;0.48;8.55
123173;-1.35;0.02;9.87
123194;2.73;-0.92;12.68
123217;-2.80;-0.68;3.86
123238;2.71;-0.22;16.91
123261;-0.57;-0.63;3.99
123282;3.36;-0.17;16.06
123305;-2.43;-0.54;7.50
123326;1.47;-0.38;10.11
123349;-0.78;-0.75;11.51
123371;0.73;-0.07;5.60
123393;0.26;-0.88;14.05
123415;4.51;0.81;14.12
123437;2.77;-1.11;17.44
123459;3.60;-1.17;13.19
123481;5.82;-0.38;13.59
123503;-2.59;-0.60;8.26
123524;3.56;-0.46;10.53
123547;-2.77;-0.21;9.83
123568;0.02;-0.37;6.76
123591;1.52;-0.59;13.52
123651;-0.07;0.06;6.02
123673;1.57;-0.59;13.61
123729;4.43;-0.58;15.15
123751;1.48;-0.89;12.78
123808;-1.49;-0.11;5.30
123829;0.41;-0.75;12.17
123887;2.66;-0.21;11.63
123908;-1.05;-1.28;9.86
123964;5.38;0.07;13.97
123987;-2.12;-0.78;7.74
124043;4.72;-0.95;16.03
124065;-1.95;-0.80;6.09
124122;4.32;-0.45;15.29
124144;-0.62;-0.17;4.70
124200;-2.31;-0.18;10.85
124222;0.60;-0.58;7.55
124279;-3.11;-0.05;6.69
124301;5.91;0.31;14.26
124358;-1.19;0.16;3.45
124379;1.95;-1.26;16.08
124441;-0.31;-0.16;3.98
124463;0.06;-0.80;13.67
124485;0.57;-0.20;6.23
124507;0.22;-1.37;14.01
124529;-1.42;-0.86;5.15
124550;1.76;0.17;15.17
124573;5.54;0.01;14.37
124594;0.99;-0.29;15.35
124617;3.85;-0.32;15.98
124638;1.18;-0.85;16.37
124661;0.11;-0.21;2.95
124682;0.80;-0.52;15.86
124704;-0.39;-0.41;3.21
124726;0.88;-1.15;16.73
124748;0.03;-0.24;2.32
124770;0.53;-0.11;16.05
124828;5.09;0.87;12.71
124849;-2.54;-0.53;7.49
124872;3.98;0.26;16.20
124893;-4.37;-1.03;7.37
124914;4.62;0.30;13.94
124935;-1.89;-1.07;7.47
124958;3.98;0.86;11.23
124979;-3.28;-0.61;9.08
125001;2.31;0.31;9.38
125023;-1.67;-1.02;10.35
125045;5.30;-0.47;8.07
125067;-4.03;-0.82;10.94
125089;1.53;-0.33;6.92
125111;-0.72;-1.85;12.20
125133;0.58;-0.31;5.35
125155;0.30;-1.05;13.06
125177;2.12;-0.17;11.59
125199;1.53;-0.59;14.50
125221;-1.45;-0.34;5.06
125243;3.14;-0.79;15.21
125265;-1.22;-0.49;6.24
125287;2.75;-0.41;15.59
125309;0.63;-0.05;5.20
125334;5.13;0.41;13.38
125355;-1.83;-1.31;8.33
125378;2.11;-1.27;9.29
125399;-1.88;-0.27;5.98
125422;-0.32;-0.97;7.78
125443;0.16;-0.79;12.17
125466;-1.39;-0.57;5.87
125487;0.09;-0.43;14.00
125509;0.39;0.00;4.10
125531;0.78;-0.64;15.25
125553;-2.00;0.34;3.47
125575;1.20;-1.18;16.74
125597;0.22;-0.38;2.32
125619;0.87;0.29;16.39
125641;-1.72;-0.23;2.67
125663;0.68;-0.20;16.78
125685;0.55;0.11;2.98
125706;0.69;0.95;16.07
125729;-0.85;-0.43;3.93
125750;1.05;-1.19;15.53
125775;-1.19;-0.46;4.65
125832;-0.80;-0.66;12.39
125857;-0.01;-0.16;5.28
125912;-2.76;-0.76;10.56
125937;-0.06;-0.27;5.79
125993;-3.51;-0.03;6.29
126017;4.66;0.40;12.09
126073;-1.43;0.06;3.43
126096;3.20;-0.78;17.58
126153;0.67;-1.05;3.61
126177;-3.51;-1.75;10.96
126233;5.69;-0.39;16.58
126257;-2.36;0.61;2.81
126314;-1.04;-1.54;12.68
126337;-1.46;-0.04;5.16
126393;-1.72;-0.80;8.62
126418;3.55;-1.14;7.73
126473;-2.21;-0.89;4.97
126498;2.20;0.25;16.49
126554;2.61;-0.88;6.23
126624;-4.27;-2.44;13.41
126645;3.93;-1.38;8.69
126668;-2.91;-1.41;10.00
126689;1.47;0.11;19.29
126712;-3.51;-0.15;4.74
126733;5.07;0.44;18.22
126756;-1.84;-0.58;0.82
126777;0.26;-0.93;21.76
126800;-0.35;0.27;-2.48
126821;0.92;-2.86;22.20
126844;-0.13;0.41;-2.32
126865;-0.75;-1.34;19.96
126888;7.98;0.43;1.58
126909;-5.69;-1.31;14.04
126931;3.77;-0.65;5.62
126954;-1.92;-1.56;12.09
126975;-1.83;-1.15;9.07
126998;4.87;0.19;9.56
127019;-3.49;-1.69;14.96
127042;4.00;0.59;4.56
127066;4.47;-0.27;15.93
127088;-2.11;-0.05;4.47
127110;5.37;0.68;15.32
127132;-0.16;-0.83;5.69
127153;-3.46;0.32;10.28
127176;4.90;-0.23;13.69
127197;-2.50;-0.46;5.79
127220;-1.82;0.71;12.61
127241;2.45;-2.23;8.00
127264;-1.18;-0.98;9.86
127285;4.77;1.68;11.22
127308;-2.06;-0.05;10.05
127329;0.39;-0.34;6.88
127352;2.75;-0.88;13.13
127373;-2.19;0.10;7.80
127396;3.28;-1.08;12.60
127417;-2.83;-0.51;9.77
127440;4.53;1.34;11.40
127461;1.06;-1.30;11.94
127484;-1.75;-0.67;5.85
127509;5.39;0.11;15.46
127530;-2.41;-0.96;6.86
127552;1.92;-1.31;10.18
127574;-1.44;-0.28;10.94
127596;-0.69;-0.72;5.77
127618;1.80;-0.58;14.38
127640;-1.08;-0.21;4.44
127662;4.46;-1.18;16.73
127684;-2.19;-1.16;5.37
127706;4.53;-0.15;15.51
127728;-2.72;-0.17;6.61
127750;5.21;-0.20;13.26
127772;-2.08;-0.51;8.05
127794;4.12;-0.76;11.25
127816;-3.05;-0.13;8.84
127838;5.72;0.07;14.48
127860;-2.21;-1.18;9.67
127882;4.70;0.05;10.61
127904;-3.51;-0.29;8.83
127926;4.74;0.52;12.76
127986;-0.68;-0.46;1.53
128007;0.99;-0.09;18.52
128030;6.13;0.51;16.95
128087;-4.46;-1.25;8.12
128109;4.13;1.20;12.73
128131;-2.25;-0.80;6.23
128153;5.02;-1.28;14.52
128175;-3.92;-0.25;5.92
128197;3.62;0.02;13.60
128219;-1.65;-0.92;7.81
128241;4.38;0.65;10.36
128263;-3.92;-1.27;9.60
128285;2.58;-0.22;9.06
128307;-0.24;-1.21;12.26
128329;0.21;-0.24;4.90
128350;0.57;-0.45;14.92
128373;-0.08;0.08;4.30
128394;2.50;0.24;16.20
128417;-2.13;-0.59;5.08
128438;5.15;-0.38;14.73
128463;-2.28;-1.06;8.48
128485;4.35;-1.36;10.57
128507;-3.45;-0.40;9.72
128528;0.70;-0.70;7.89
128551;0.39;-0.26;5.41
128572;-50.18;-67.34;-63.74
128593;-0.89;-0.78;12.01
128615;-0.09;-0.13;5.99
128637;-0.59;-0.64;13.49
128659;-1.43;-0.10;5.25
128681;-0.19;-1.07;14.11
128702;5.53;0.31;13.16
128725;-1.05;-0.36;14.54
128747;-0.88;0.50;3.91
128769;-0.94;-1.55;15.06
128791;0.85;-1.38;3.80
128813;-2.03;-0.23;14.57
128835;6.77;-0.57;4.24
128857;-4.21;-1.34;12.85
128882;0.97;-1.56;4.60
128903;-0.33;0.14;13.94
128926;-0.74;-0.11;5.43
128947;1.96;-0.75;13.92
128969;-1.49;-0.14;5.83
128991;2.90;-0.73;14.45
129013;-3.86;0.15;5.46
129035;4.08;-0.40;14.70
129057;-0.10;-0.90;7.57
129079;2.45;-0.18;14.32
129101;-2.34;-0.48;5.14
129123;4.93;-0.30;13.47
129145;-2.86;-0.22;7.60
129167;6.19;-0.21;14.16
129189;-4.89;-1.13;8.08
129211;4.62;1.03;11.72
129233;-1.81;-0.89;9.09
129255;4.17;-0.72;9.93
129277;-2.94;-0.60;9.51
129299;4.36;0.73;11.01
129359;-2.76;0.13;2.43
129381;3.33;-0.58;19.07
129403;-0.54;-0.08;2.18
129425;1.11;-0.80;18.95
129447;-1.66;0.70;1.73
129469;4.37;0.03;18.03
129491;2.58;0.00;13.31
129549;2.91;-0.78;13.54
129571;0.01;-0.64;6.62
129593;2.52;-0.06;14.62
129615;-0.94;-0.77;5.37
129636;4.09;-0.55;15.93
129659;-1.93;-1.16;4.95
129680;2.78;-0.18;17.47
129703;-1.05;0.69;3.13
129724;4.44;-0.40;18.33
129747;-2.25;-0.53;2.93
129768;2.10;-0.59;17.89
129791;-1.13;0.20;1.65
129813;2.26;0.01;18.36
129837;5.82;-0.41;16.37
129860;1.86;-0.32;18.45
129881;-2.11;0.91;2.74
129903;4.00;0.15;17.81
129925;3.42;0.68;12.73
129947;2.42;-0.72;17.10
129969;5.15;0.16;14.41
129991;4.83;-0.50;14.99
130013;-2.88;-1.02;6.74
130035;3.10;0.30;15.47
130056;-1.34;0.69;5.44
130079;4.67;-0.62;15.76
130100;-2.40;-1.07;4.47
130123;2.16;-0.18;16.84
130144;-1.63;-0.09;1.39
130167;1.35;-1.18;19.63
130188;0.87;0.57;0.71
130210;-0.01;-1.94;19.09
130232;4.31;-0.29;17.06
130254;1.56;-1.89;18.52
130287;-1.84;-0.79;5.59
130308;5.72;0.23;15.71
130331;-4.18;0.45;4.06
130352;5.95;-0.58;17.75
130375;0.76;-0.55;2.87
130396;1.75;-0.59;17.09
130418;1.52;-0.45;17.00
130440;-1.78;-0.07;17.30
130462;2.37;0.35;2.12
130484;-3.34;-1.26;17.04
130506;9.73;0.12;5.09
130528;-5.77;-1.01;11.93
130550;4.57;0.37;12.39
130572;-1.42;-1.65;3.16
130594;-0.96;-1.27;18.36
130616;9.71;0.30;-0.94
130638;-6.08;-2.10;21.64
130660;7.47;1.68;0.82
130682;-3.26;-0.62;15.67
130704;-1.13;1.50;7.68
130764;2.21;1.18;1.16
130786;5.07;-2.03;16.33
130808;-6.65;-0.11;6.06
130830;7.70;-0.70;11.85
130852;-1.68;-0.61;11.46
130874;-2.76;-0.71;7.69
130896;5.83;-0.39;13.95
130918;-9.42;-1.21;3.47
130940;6.23;-0.80;16.75
130962;12.95;1.15;4.73
131020;-1.21;-0.40;4.26
131042;-0.84;-0.14;16.18
131056;4.59;0.72;4.01
131078;-4.69;-0.55;14.28
131100;0.97;-1.71;6.78
131121;3.67;0.20;12.03
131144;-5.94;-0.11;8.21
131165;3.49;-0.83;7.73
131188;0.95;-0.16;14.76
131209;-2.91;-1.05;2.33
131231;6.32;-0.15;20.02
131256;-4.80;-0.94;2.82
131278;5.57;-0.16;19.62
131300;-3.74;-0.30;3.56
131322;3.88;-0.75;16.50
131344;-0.43;-0.73;7.21
131365;2.72;-0.63;10.97
131388;-3.28;0.07;10.13
131409;1.45;-1.03;7.27
131432;-1.00;-0.90;12.79
131453;0.51;0.08;4.15
131475;0.36;-0.18;14.95
131497;-0.68;-0.36;3.90
131519;2.63;0.30;15.34
131541;-3.67;0.56;4.32
131563;5.03;-0.91;15.75
131584;-1.22;-0.75;7.36
131607;3.82;0.36;12.88
131628;-2.66;0.24;8.53
131651;2.34;0.08;10.81
131672;-0.48;-0.08;4.54
131694;2.33;-0.70;7.35
131718;-1.02;-0.89;13.31
131741;0.38;0.31;5.35
131762;1.88;-0.33;14.30
131784;-2.14;0.17;4.70
131806;4.60;-0.94;15.47
131828;-2.14;-0.71;6.63
131849;4.71;0.10;14.45
131872;-3.28;0.07;6.92
131893;5.08;0.35;13.04
131915;-1.78;-1.21;8.53
131938;3.40;-1.21;10.80
131959;-3.40;-0.32;9.17
131982;2.82;-0.59;11.01
132003;-1.79;-1.41;9.88
132025;2.72;-0.57;8.35
132047;-2.75;-0.51;10.65
132069;1.07;0.08;7.37
132091;-0.63;-1.38;12.05
132113;0.32;0.23;5.57
132171;-2.31;-0.67;9.58
132192;3.47;-0.38;15.58
132215;-2.67;-0.44;9.52
132239;0.70;-1.06;7.75
132261;0.12;-0.76;5.00
132283;2.23;-0.21;6.69
132305;-2.43;-0.97;11.63
132327;1.98;-0.21;8.14
132349;-1.87;-0.97;11.01
132371;5.02;-0.73;8.94
132392;-4.22;-1.25;10.13
132415;4.03;1.40;10.10
132472;-0.63;0.19;2.77
132495;2.83;-1.20;18.12
132516;-1.75;-0.77;2.32
132539;2.98;0.90;17.20
132560;-1.73;0.09;2.36
132582;0.24;-0.02;16.94
132604;0.82;0.02;2.40
132626;-0.83;-0.20;16.23
132648;0.24;-0.37;3.19
132670;-0.41;-1.23;15.37
132692;0.69;-0.77;3.83
132714;1.23;0.57;14.51
132738;-3.11;0.41;3.85
132760;5.35;-0.95;14.71
132782;-2.31;-0.81;8.57
132804;4.24;-0.50;10.52
132826;-3.18;0.06;10.32
132848;0.60;-0.57;7.30
132870;-0.01;-1.27;12.83
132892;0.02;0.42;4.95
132913;-1.54;-0.93;12.80
132936;0.44;-0.95;5.66
132957;-0.49;-1.31;13.33
132980;-1.49;0.16;5.21
133001;0.03;-1.41;13.68
133024;4.90;-0.89;16.10
133045;-0.83;-0.26;13.70
133068;-0.54;-0.08;4.25
133090;-1.04;-1.24;14.48
133112;1.15;-1.33;4.12
133134;-2.16;0.25;14.45
133155;2.44;-0.16;17.27
133180;-1.44;-1.39;14.58
133202;0.48;-1.48;4.49
133224;-0.33;0.23;14.29
133246;-1.46;0.11;4.87
133268;2.81;-0.73;14.31
133290;-1.34;-0.45;7.10
133312;3.52;-0.08;13.80
133333;-2.21;-0.64;8.22
133356;4.80;0.09;11.23
133377;-2.34;-1.62;10.35
133400;4.98;-0.89;9.88
133421;-3.73;-0.44;9.76
133444;2.90;0.61;10.22
133465;-1.43;-1.33;9.62
133488;3.19;-0.97;9.27
133509;-3.30;-0.86;9.42
133567;-0.44;0.02;3.85
133589;-3.23;-0.24;3.99
133611;4.58;-0.88;16.68
133633;0.67;-0.59;6.41
133655;3.83;-0.22;14.48
133679;-0.84;-1.00;5.28
133701;4.98;-0.85;15.58
133723;-1.27;-0.99;9.97
133745;2.76;-0.77;15.95
133767;-2.99;-0.42;10.47
133789;1.28;-0.70;8.08
133811;-1.81;-0.94;11.94
133833;2.56;-0.40;6.01
133855;-2.29;-1.06;12.06
133877;1.91;0.05;7.87
133934;-2.29;0.11;2.38
133957;4.21;-1.06;18.79
133978;-1.57;-0.47;2.26
134001;1.35;-0.86;19.07
134022;-0.24;0.40;1.00
134045;2.77;-0.20;18.78
134066;-0.89;-0.29;1.93
134088;2.00;-0.51;16.98
134110;-2.13;-0.20;3.88
134132;0.89;-1.24;16.18
134154;5.39;0.31;15.00
134179;1.57;-0.63;16.15
134202;-0.69;0.56;3.11
134223;-1.10;-0.69;15.84
134246;2.66;-0.72;4.94
134267;-2.30;-0.85;16.30
134289;5.68;-0.44;3.93
134311;-3.19;-1.53;13.82
134333;4.04;0.05;17.12
134355;-2.80;-0.86;9.49
134377;0.15;-0.43;14.81
134399;12.67;0.65;-0.84
134421;2.74;-0.78;20.80
134443;2.10;0.93;0.44
134465;-1.27;-1.56;25.44
134486;-2.01;0.52;-0.56
134509;0.96;-0.57;14.46
134530;2.46;1.28;8.05
134553;-1.36;0.25;11.31
134574;0.38;1.30;10.25
134596;-5.45;0.51;2.89
134620;-3.09;0.24;13.70
134643;3.69;2.21;6.72
134664;0.25;-2.38;13.16
134687;3.02;-1.14;13.20
134708;5.97;0.27;16.74
134731;-2.83;-0.13;4.59
134752;0.54;0.29;11.95
134775;2.66;-0.17;11.13
134797;-2.43;-0.44;5.64
134818;4.57;-0.15;16.20
134841;-2.52;-1.07;4.96
134862;-0.98;-0.64;11.58
134885;2.21;-0.54;9.24
134906;-0.65;-0.55;8.51
134929;-56.31;-67.34;-63.74
134985;-1.74;1.12;4.39
135006;5.25;-0.70;15.08
135029;-2.75;-1.16;7.30
135050;0.72;-1.73;10.46
135073;-1.87;-0.60;11.18
135094;-0.11;-0.71;5.63
135119;2.06;-0.02;15.73
135142;-0.84;0.35;3.56
135163;4.27;-0.30;17.11
135186;5.36;-0.53;15.33
135207;3.33;0.14;16.99
135229;-1.45;0.07;4.82
135251;5.05;0.00;16.05
135273;-0.38;-0.36;4.58
135295;3.26;-0.42;15.61
135317;-1.41;-0.26;5.15
135339;4.91;-0.46;15.92
135397;2.36;0.20;4.12
135418;-1.87;-0.44;13.84
135441;2.35;0.84;6.79
135462;-2.15;-1.11;12.20
135485;2.88;-0.70;17.83
135506;0.89;0.23;0.56
135529;6.05;1.07;14.57
135550;-3.03;-0.29;4.02
135573;3.18;-0.39;18.95
135594;-0.96;0.75;1.97
135619;4.46;-0.65;16.89
135640;-1.91;-0.81;3.39
135663;2.72;-0.12;19.16
135684;-3.66;0.54;1.41
135707;6.45;-1.22;18.54
135728;-2.77;-1.04;4.19
135751;3.39;-0.84;16.52
135772;-2.46;-0.32;5.88
135795;3.29;-0.24;12.72
135816;-1.53;-0.81;9.72
135839;4.51;0.53;9.10
135860;-4.18;-1.27;10.57
135882;1.16;-0.87;6.94
135904;-0.30;-1.19;13.04
135926;-0.77;-1.08;4.65
135949;1.32;-0.26;14.30
135970;2.96;0.11;12.77
135993;2.48;-0.51;15.24
136014;-1.65;-0.14;5.50
136036;4.61;-0.42;15.17
136060;-2.42;-1.03;7.68
136083;4.39;-0.23;13.78
136104;0.47;-0.33;4.86
136127;5.80;0.02;13.11
136148;-2.66;-1.24;7.48
136170;4.66;-0.73;13.74
136192;-1.83;0.29;2.32
136214;5.64;0.33;13.93
136236;0.41;-0.46;2.95
136258;4.89;0.53;13.90
136280;-4.54;-0.45;7.19
136302;4.74;0.35;13.01
136324;-1.97;-0.87;7.79
136382;4.70;-0.66;15.46
136403;5.37;-0.01;13.57
136426;4.18;-0.13;14.64
136447;-2.95;0.34;6.87
136470;5.36;-0.22;13.73
136491;-2.37;-1.05;7.30
136514;4.67;-0.64;12.88
136535;-3.47;-0.05;7.47
136560;3.10;-0.03;10.96
136581;-1.70;-0.98;9.39
136604;5.41;-1.07;10.08
136625;-4.12;-0.75;9.05
136648;4.81;0.69;11.53
136669;-2.39;-0.86;8.45
136692;5.20;-0.74;13.45
136713;-4.75;-0.70;7.23
136736;5.71;0.97;13.83
136757;-2.46;-0.72;6.63
136780;5.03;-1.44;13.08
136802;-3.20;-0.35;6.96
136859;4.95;-0.48;14.04
136881;-3.63;-0.71;8.01
136903;4.95;-0.28;13.44
136925;0.77;-0.96;7.23
136947;5.15;-0.15;9.94
136969;-3.61;-0.39;9.65
136991;4.86;-0.47;16.39
137013;-2.46;-0.58;7.56
137035;4.55;0.54;14.54
137060;-4.22;-0.96;8.35
137082;5.57;-0.11;17.76
137104;1.02;0.09;1.80
137125;2.28;0.40;17.70
137148;-2.21;-0.06;1.93
137169;3.84;-0.98;19.50
137192;-1.65;-0.38;-0.35
137213;1.19;-1.62;20.11
137236;1.42;-0.55;19.65
137257;-0.80;-0.36;19.99
137280;1.69;0.74;0.39
137301;0.25;0.24;17.07
137324;-1.78;-0.07;3.90
137345;0.43;-1.08;14.24
137367;-0.12;-0.42;5.51
137389;0.74;-1.05;13.15
137411;2.66;-0.51;15.88
137433;-1.86;-0.98;12.36
137455;2.55;-0.46;6.23
137477;-3.05;-0.66;12.97
137502;4.09;-0.38;4.54
137523;-3.01;-0.25;14.52
137546;1.92;-0.68;3.32
137567;0.62;0.45;15.84
137589;-1.90;0.40;3.20
137611;-1.84;0.44;1.99
137633;-2.13;-0.10;6.42
137656;4.38;0.04;15.43
137677;7.30;-0.25;9.52
137699;1.01;-0.40;6.50
137721;3.88;0.06;14.39
137778;-2.74;-0.05;9.42
137801;5.00;-0.26;12.57
137822;-2.46;-0.91;8.80
137844;-1.64;0.35;7.47
137866;3.77;-0.20;13.01
137888;-0.27;0.25;6.28
137910;3.60;0.29;14.04
137932;-1.79;-1.56;8.31
137955;1.05;-0.74;8.67
137976;0.10;-0.45;12.69
138008;4.61;0.06;13.10
138030;2.03;0.05;9.10
138052;-0.89;-0.19;10.99
138074;-1.23;-0.38;6.24
138096;2.26;-0.44;13.80
138117;-0.82;-0.33;5.41
138140;3.42;-0.75;15.30
138161;-1.63;-0.71;5.64
138184;3.96;-0.12;15.79
138205;1.52;-0.11;7.30
138228;13.64;-134.68;-127.49
138248;-0.18;0.42;3.51
138271;4.04;-0.36;16.29
138328;0.01;-0.89;3.27
138350;-0.43;-0.77;15.53
138372;3.88;0.14;15.55
138394;-1.05;-0.21;14.96
138416;1.32;-0.66;4.59
138438;-2.28;-0.03;13.68
138460;5.21;-0.91;6.22
138482;-3.36;-1.32;11.69
138506;5.19;-0.01;8.22
138529;-2.74;-0.85;9.92
138550;2.26;-0.91;18.24
138573;-4.17;-0.75;2.41
138595;4.43;-0.35;19.37
138617;0.28;0.30;1.19
138639;1.89;-0.47;21.55
138661;-1.31;1.21;0.53
138683;3.18;-0.52;19.10
138704;-1.54;0.34;4.08
138727;6.88;-0.94;13.37
138748;-5.37;-0.16;7.57
138771;2.60;-0.61;8.73
138792;-1.07;-0.70;13.41
138815;2.90;0.21;3.00
138836;-1.45;-1.64;16.29
138859;0.14;-0.48;1.89
138880;1.83;0.85;17.10
138903;-6.05;0.28;3.39
138924;4.45;-0.96;14.92
138947;0.00;-0.29;8.79
138970;0.57;0.12;7.39
138993;1.43;-1.29;13.38
139014;-2.30;-0.57;4.44
139037;4.97;-0.09;17.66
139058;3.01;0.95;11.26
139081;0.65;-0.46;13.14
139102;0.01;-1.05;9.62
139125;4.20;0.04;9.09
139182;0.11;-1.24;12.55
139205;4.87;0.14;13.77
139226;0.88;-0.98;13.51
139248;-0.82;-0.67;4.97
139270;2.05;0.91;15.44
139292;-0.73;-0.17;5.20
139314;3.21;-0.70;15.06
139336;-1.48;-1.06;6.32
139358;3.24;-0.40;15.14
139380;-1.56;-0.11;5.49
139402;4.59;-0.28;17.16
139424;-2.22;-1.05;4.38
139449;3.71;0.09;16.06
139471;-1.86;0.22;4.64
139493;5.14;-0.39;17.55
139515;-2.24;-0.99;2.15
139537;2.33;-0.80;18.40
139558;-1.80;-1.06;0.63
139581;-0.70;-1.20;18.83
139602;1.29;-0.45;0.88
139625;-3.03;-0.69;17.24
139646;9.02;0.52;4.52
139669;-5.04;-1.16;12.06
139690;5.67;0.26;12.37
139713;-2.52;-0.39;3.76
139734;0.99;-0.79;18.45
139792;4.44;1.96;8.20
139814;0.00;-1.85;5.68
139836;-2.49;-1.22;17.19
139858;9.19;0.20;0.60
139880;-8.27;-2.96;21.23
139902;5.25;0.88;0.89
139924;0.83;-3.16;15.49
139948;-4.88;0.29;7.94
139970;6.63;-0.96;13.23
139992;-8.38;-0.97;10.01
140014;4.87;0.62;7.17
140036;8.98;-0.99;16.77
140058;-6.11;-0.51;7.34
140080;8.48;-0.91;15.93
140102;6.62;-0.10;3.46
140124;-5.74;-0.77;12.79
140146;7.62;0.68;5.46
140168;-7.17;0.37;12.49
140190;-2.82;-1.05;18.77
140212;-0.68;-0.98;13.45
140234;-4.28;-0.30;5.12
140255;9.16;-1.02;16.41
140278;-6.59;0.06;6.17
140299;6.04;-0.13;12.64
140322;5.38;0.00;10.48
140344;1.85;0.68;8.80
140366;-1.36;-0.63;10.98
140388;3.30;-0.77;17.60
140412;-0.75;-1.07;11.49
140435;5.67;-0.03;8.24
140456;-5.50;-0.60;9.13
140478;3.35;0.25;9.66
140500;-1.06;-1.25;9.74
140522;0.46;0.60;9.93
140580;-1.94;-0.36;9.90
140602;5.86;-0.42;8.80
140624;-5.36;-0.21;10.87
140646;2.86;0.06;7.49
140668;-1.03;-1.54;12.21
140690;1.41;-1.34;16.94
140712;0.59;-1.63;13.50
140734;-0.57;0.51;4.67
140755;0.70;-1.10;14.36
140778;-2.15;-0.30;4.53
140799;3.01;-0.82;14.78
140822;2.18;-0.36;8.94
140843;2.19;-0.74;14.74
140866;-2.03;0.31;6.33
140887;-50.18;-67.34;-63.74
140911;-2.67;-0.85;7.66
140932;4.55;-0.51;11.93
140955;-3.83;-0.30;8.12
140976;2.42;-0.39;10.47
140999;-0.97;-1.56;10.08
141020;0.82;-0.04;7.22
141043;-1.00;-0.42;5.52
