Column1;Column2;Column3
110760;261;267
110787;261;266
110813;260;267
110840;261;266
110866;261;266
110895;261;266
110922;261;266
110947;261;267
110974;260;266
111001;261;266
111027;261;266
111054;261;266
111081;261;271
111107;260;271
111133;260;271
111159;260;266
111186;261;271
111215;260;267
111241;261;266
111268;261;267
111295;260;266
111321;261;266
111348;260;267
111373;261;267
111400;260;267
111427;260;266
111489;260;270
111516;260;266
111542;261;266
111571;261;266
111598;261;266
111624;260;270
111651;261;266
111677;260;268
111703;260;267
111730;261;266
111756;261;267
111783;260;267
111810;260;271
111835;260;267
111897;260;267
111926;260;266
111952;261;266
111979;261;266
112005;260;267
112032;260;267
112059;260;266
112084;260;267
112111;260;267
112137;260;266
112164;260;266
112191;260;266
112219;260;267
112246;260;266
112273;261;266
112298;261;266
112325;260;266
112351;260;267
112378;261;266
112405;260;266
112431;261;266
112458;261;266
112483;260;266
112510;261;267
112540;261;267
112565;260;267
112592;261;266
112619;262;266
112645;261;266
112672;260;266
112699;265;266
112725;261;267
112751;261;266
112777;260;266
112804;261;266
112831;261;266
112859;260;267
112886;261;266
112913;261;266
112939;260;267
112966;261;267
112991;261;266
113018;260;266
113045;260;266
113107;261;266
113134;260;266
113160;261;267
113186;260;266
113216;261;266
113242;260;266
113268;262;268
113294;260;266
113321;260;266
113348;261;266
113374;261;266
113401;261;266
113427;260;266
113453;260;267
113480;260;267
113506;261;267
113535;261;266
113562;261;267
113588;260;266
113650;260;267
113676;261;267
113703;260;266
113730;261;266
113756;260;266
113783;261;266
113810;261;266
113835;261;266
113862;260;266
113891;261;267
113917;260;267
113944;260;267
113970;260;266
113997;260;267
114024;261;266
114050;261;267
114077;260;266
114102;260;266
114129;260;267
114156;261;266
114182;260;266
114211;261;267
114238;261;266
114264;260;267
114291;260;266
114316;260;266
114343;261;267
114370;261;266
114396;261;266
114423;260;267
114449;261;266
114475;260;270
114502;260;266
114531;261;267
114557;261;266
114584;260;266
114610;261;266
114637;260;266
114664;260;267
114725;261;267
114752;260;267
114778;260;267
114805;261;266
114832;261;267
114858;260;266
114887;263;267
114913;260;266
114940;261;266
114966;261;266
114992;260;266
115019;261;266
115046;260;266
115072;260;266
115099;265;267
115124;260;266
115151;265;266
115178;260;266
115207;260;266
115233;262;266
115260;260;266
115286;261;267
115313;261;266
115339;261;266
115401;261;266
115427;260;267
115454;260;266
115481;260;266
115507;260;266
115534;261;266
115559;261;267
115584;260;266
115611;260;267
115637;261;266
115664;261;266
115691;260;267
115717;261;266
115743;261;266
115769;260;266
115796;260;266
115823;260;266
115849;261;267
115878;260;266
115905;261;266
115930;260;266
115957;260;266
115984;261;266
116010;260;266
116037;260;267
116063;261;266
116089;261;266
116116;260;267
116142;261;267
116169;260;266
116198;260;267
116224;260;266
116251;261;267
116277;260;267
116304;260;266
116365;261;267
116392;260;266
116419;260;267
116445;260;266
116472;261;266
116499;261;266
116525;261;267
116554;260;266
116581;261;266
116607;261;266
116633;260;267
116659;260;266
116686;260;266
116713;261;266
116739;261;267
116766;260;267
116791;260;267
116818;260;267
116845;260;266
116873;260;267
116900;260;266
116927;261;267
116953;261;267
116980;260;266
117006;261;266
117032;261;266
117059;261;266
117085;260;266
117148;261;266
117174;260;266
117203;260;266
117230;260;266
117256;261;266
117282;261;266
117309;261;266
117335;260;267
117362;260;266
117388;260;266
117415;260;266
117441;260;266
117467;260;266
117494;260;266
117524;261;266
117549;260;266
117576;260;266
117602;261;266
117629;260;266
117656;260;266
117682;261;266
117708;260;266
117735;260;267
117761;261;266
117788;260;267
117814;260;266
117843;260;266
117870;260;266
117896;260;266
117923;260;266
117985;260;266
118011;260;267
118038;261;266
118064;260;266
118091;260;266
118118;261;266
118144;260;267
118170;260;267
118199;261;266
118226;261;267
118252;260;266
118278;260;266
118305;261;266
118332;260;266
118358;261;266
118385;260;266
118410;260;266
118437;260;267
118464;260;267
118490;261;266
118519;261;266
118546;260;266
118572;261;267
118599;261;266
118625;261;266
118651;260;266
118678;260;266
118704;260;267
118731;261;267
118758;260;266
118783;260;267
118810;260;266
118839;260;266
118901;260;266
118928;261;267
118954;260;266
118981;260;266
119007;261;266
119034;260;266
119060;260;266
119086;261;266
119113;266;267
119139;266;266
119166;261;266
119195;266;266
119221;260;266
119248;265;266
119275;260;266
119301;261;266
119328;260;266
119355;260;266
119380;260;266
119407;262;266
119433;261;266
119460;260;267
119487;261;267
119515;261;267
119542;261;266
119604;260;266
119631;261;266
119657;261;266
119683;261;266
119710;261;267
119736;261;266
119763;260;266
119789;260;266
119815;260;266
119842;260;266
119871;260;266
119897;260;266
119924;260;266
119950;261;267
119977;261;267
120004;260;266
120029;262;266
120056;260;267
120083;260;266
120109;260;266
120136;261;266
120162;260;267
120191;260;266
120218;261;267
120244;260;266
120270;260;267
120297;260;267
120323;260;266
120350;261;266
120376;261;266
120403;260;266
120429;261;266
120455;260;266
120482;260;266
120511;261;267
120537;260;267
120564;261;266
120590;260;266
120653;261;267
120680;261;267
120706;260;266
120732;261;266
120758;260;266
120785;260;266
120812;260;266
120841;261;266
120867;261;266
120894;261;267
120920;260;266
120947;260;267
120973;261;266
120999;261;266
121026;260;267
121052;260;266
121079;261;266
121106;261;266
121132;260;266
121161;261;267
121223;261;267
121250;260;266
121276;260;266
121302;260;266
121329;260;266
121355;260;265
121382;261;267
121409;260;266
121434;261;266
121461;260;266
121488;261;266
121517;260;266
121543;260;266
121569;260;267
121596;260;267
121623;261;266
121649;260;266
121676;261;266
121702;260;266
121728;260;267
121755;260;266
121781;260;267
121808;261;266
121837;261;266
121863;261;266
121890;260;266
121917;261;267
121942;260;266
121969;261;267
121995;260;266
122022;262;266
122049;260;266
122075;260;266
122102;261;266
122128;260;266
122157;260;265
122184;261;266
122209;260;267
122236;261;266
122263;260;267
122289;260;266
122316;261;266
122343;260;267
122404;261;266
122431;261;266
122457;260;266
122484;261;266
122513;260;266
122539;261;266
122566;260;266
122592;260;266
122618;260;266
122645;260;266
122671;260;266
122698;260;266
122725;261;266
122751;260;266
122777;260;266
122803;265;266
122864;261;266
122890;261;267
122917;261;266
122944;260;266
122969;260;271
122996;260;266
123022;260;266
123049;260;267
123076;261;267
123102;260;267
123129;260;266
123155;260;271
123184;260;266
123211;260;266
123238;261;270
123263;261;266
123290;265;266
123316;262;270
123343;261;266
123370;260;270
123396;261;266
123423;261;266
123448;262;266
123475;261;266
123505;260;266
123530;261;266
123557;260;267
123584;261;267
123610;260;266
123637;261;266
123662;261;266
123689;260;266
123716;260;266
123742;260;271
123769;261;270
123796;261;266
123824;260;266
123851;260;266
123878;261;266
123903;260;266
123930;261;267
123956;261;266
123983;260;266
124010;260;267
124035;261;266
124062;260;266
124088;261;266
124151;261;266
124180;260;266
124206;260;266
124233;260;266
124259;260;266
124286;260;266
124313;260;266
124339;261;267
124365;261;266
124392;261;266
124418;260;266
124445;261;266
124507;261;266
124536;261;266
124563;260;267
124589;261;266
124616;261;270
124642;260;267
124668;260;266
124695;260;266
124721;261;266
124748;261;266
124775;260;266
124801;260;267
124830;260;267
124856;261;266
124883;260;266
124909;260;267
124935;260;267
124962;261;266
124989;260;266
125015;261;267
125042;261;266
125067;262;266
125094;266;266
125121;260;266
125149;261;266
125176;260;267
125203;261;266
125229;261;266
125256;262;267
125281;261;266
125308;260;267
125335;260;267
125361;260;266
125388;260;266
125415;261;266
125440;261;266
125470;261;270
125496;261;271
125522;260;266
125549;261;267
125575;260;266
125602;260;266
125629;265;271
125655;260;266
125682;265;266
125707;260;266
125734;261;266
125761;265;266
125790;260;266
125816;261;266
125843;260;266
125905;260;266
125932;260;266
125958;265;266
125985;261;266
126011;261;266
126037;260;266
126064;262;267
126126;262;270
126153;261;266
126182;262;266
126208;262;266
126235;262;271
126261;262;266
126287;261;266
126314;261;266
126340;261;271
126367;264;272
126393;261;271
126420;261;270
126447;266;271
126472;262;266
126502;260;271
126529;261;266
126554;265;270
126581;260;266
126608;260;266
126634;260;266
126661;261;270
126686;260;266
126713;260;272
126740;266;270
126766;261;267
126793;260;271
126822;260;271
126848;261;266
126875;262;270
126901;261;266
126927;260;266
126954;260;271
126980;260;272
127007;262;271
127033;262;272
127060;260;271
127087;260;267
127113;265;271
127142;260;270
127169;265;267
127195;261;266
127221;266;270
127248;261;267
127274;262;271
127301;260;271
127327;262;267
127354;260;271
127381;261;270
127406;262;271
127433;261;271
127463;261;271
127488;261;271
127515;261;266
127541;261;267
127568;261;266
127595;260;266
127657;261;267
127684;262;266
127745;261;262
127772;261;262
127798;261;262
127825;262;262
127862;262;262
127888;260;262
127914;262;262
127941;266;266
127967;261;262
127994;261;262
128020;261;262
128046;262;262
128073;262;262
128099;261;262
128126;261;262
128153;262;262
128181;261;266
128208;265;262
128235;260;262
128260;260;262
128287;260;262
128313;266;262
128340;261;266
128367;260;262
128393;261;262
128419;261;266
128446;260;266
128472;260;262
128502;260;266
128528;261;262
128554;260;262
128581;264;262
128607;262;262
128634;261;262
128661;261;262
128686;262;266
128713;262;265
128739;260;266
128766;261;266
128793;261;266
128821;262;266
128848;260;266
128875;261;262
128901;261;262
128928;261;266
128953;260;266
128980;260;266
129007;261;266
129033;260;270
129060;261;267
129087;261;266
129113;261;266
129142;261;267
129169;266;266
129195;261;266
129221;265;266
129247;264;266
129274;261;266
129335;260;266
129362;260;267
129389;261;266
129451;261;271
129478;265;270
129504;260;266
129533;260;266
129560;260;270
129586;260;266
129613;261;266
129639;261;266
129665;260;266
129692;260;262
129718;261;262
129745;260;266
129772;260;266
129798;261;262
129825;261;266
129854;261;261
129880;261;262
129907;260;261
129932;261;262
129959;260;262
129986;260;266
130012;260;266
130039;265;267
130066;260;266
130092;260;266
130118;261;266
130144;260;266
130174;260;266
130200;260;266
130226;260;266
130253;261;266
130280;260;266
130306;260;266
130333;261;262
130358;261;266
130385;260;267
130412;260;266
130438;260;266
130465;260;266
130494;261;267
130520;260;266
130547;260;266
130573;260;266
130599;264;266
130626;260;267
130652;261;266
130679;260;262
130706;265;262
130732;264;262
130759;265;262
130787;265;262
130814;261;261
130840;261;262
130866;260;262
130893;260;262
130955;260;262
130982;261;262
131009;261;262
131035;260;262
131051;260;262
131078;261;262
131104;260;262
131130;260;262
131194;260;262
131221;260;262
131247;261;262
131273;260;262
131300;260;262
131326;261;262
131353;261;262
131379;261;266
131405;261;261
131432;260;262
131457;260;262
131484;260;262
131511;261;262
131539;262;262
131566;260;262
131592;260;262
131618;261;262
131645;261;262
131670;261;262
131697;262;262
131724;265;262
131749;260;262
131776;262;262
131803;261;261
131828;261;262
131855;262;262
131883;262;262
131910;261;262
131936;266;266
131962;262;262
131989;261;262
132014;260;262
132041;266;262
132068;261;262
132094;265;262
132120;262;262
132147;262;262
132173;261;261
132200;265;262
132228;266;262
132255;265;262
132281;261;266
132307;261;262
132334;261;261
132361;262;262
132386;260;262
132413;261;262
132439;260;262
132466;262;262
132493;261;262
132518;260;262
132584;260;266
132609;266;262
132636;261;262
132663;261;262
132689;261;262
132715;261;262
132742;260;262
132768;260;262
132795;261;266
132820;260;268
132847;260;262
132874;260;262
132936;261;262
132965;261;262
132991;261;262
133017;260;262
133044;260;262
133070;261;266
133097;260;266
133122;261;266
133149;261;266
133176;261;262
133202;261;262
133229;260;262
133255;260;266
133284;260;262
133310;261;266
133336;261;262
133363;261;262
133389;261;262
133415;260;262
133442;261;262
133469;261;262
133494;261;266
133521;260;266
133547;261;262
133574;262;262
133600;264;266
133629;261;262
133655;264;266
133682;260;262
133708;261;262
133735;261;262
133760;260;262
133787;260;266
133814;260;262
133840;265;262
133867;265;262
133892;265;262
133919;261;262
133949;260;262
133974;260;262
134001;264;262
134028;260;262
134053;260;266
134080;260;266
134107;261;262
134133;260;262
134196;260;262
134221;261;262
134248;260;262
134274;260;262
134301;261;262
134325;260;262
134351;260;262
134378;261;266
134404;261;262
134430;262;262
134457;260;261
134483;261;262
134510;260;262
134536;261;262
134562;260;262
134589;261;262
134615;260;262
134680;260;262
134707;261;262
134732;261;262
134759;261;262
134785;260;262
134812;261;262
134838;260;262
134864;261;262
134891;265;266
134918;260;266
134943;260;267
134970;260;266
134996;260;266
135025;261;266
135052;260;262
135078;261;262
135105;261;262
135131;260;266
135157;260;262
135184;260;267
135210;264;267
135237;260;266
135263;260;266
135289;260;266
135316;260;266
135345;260;266
135371;260;267
135398;261;266
135423;260;262
135450;260;262
135477;260;262
135503;260;267
135530;260;262
135555;260;262
135582;260;271
135609;261;262
135635;261;266
135661;260;266
135691;261;262
135716;262;261
135743;260;262
135769;260;266
135832;261;262
135859;261;261
135884;260;266
135911;261;262
135937;261;262
135964;261;270
135990;261;266
136016;261;267
136046;261;267
136072;261;262
136098;265;267
136125;261;262
136150;261;262
136177;260;262
136204;260;262
136230;260;262
136256;260;261
136283;260;262
136309;260;262
136336;261;262
136361;261;262
136427;260;262
136452;261;262
136479;261;262
136506;260;262
136532;260;262
136558;260;262
136585;260;262
136611;260;262
136638;261;261
136663;261;262
136690;260;262
136717;259;266
136745;260;262
136772;260;262
136799;260;262
136825;260;262
136851;261;262
136877;260;262
136904;261;262
136931;260;266
136956;260;262
136983;260;262
137010;261;262
137036;260;262
137062;260;262
137091;260;262
137117;260;262
137144;260;262
137170;260;262
137197;261;262
137223;260;262
137249;262;262
137276;260;262
137302;261;262
137328;260;262
137355;259;262
137381;260;266
137446;261;262
137472;260;261
137498;260;262
137525;260;262
137551;260;266
137578;261;262
137603;260;262
137630;260;265
137657;261;262
137683;261;262
137709;260;266
137736;260;267
137762;261;262
137791;261;267
137817;260;270
137844;260;266
137870;260;266
137896;261;262
137923;261;271
137950;261;262
137975;260;262
138002;261;262
138028;261;265
138055;261;270
138082;261;266
138110;261;262
138173;260;266
138198;261;265
138225;261;266
138252;260;266
138278;261;266
138305;260;266
138331;260;266
138357;260;266
138384;260;266
138410;260;266
138437;260;266
138463;261;266
138492;261;267
138518;260;266
138545;260;270
138571;261;270
138598;261;270
138623;260;266
138650;260;266
138677;260;265
138703;261;270
138730;261;266
138755;261;266
138782;260;266
138811;260;267
138837;260;266
138864;260;266
138891;261;267
138916;261;266
138943;261;266
138969;260;262
138996;260;266
139022;260;266
139084;260;262
139111;261;262
139137;261;261
139163;260;266
139193;260;266
139218;265;267
139245;260;266
139272;260;266
139298;260;266
139325;260;267
139350;260;271
139377;260;270
139404;260;270
139430;261;270
139457;261;266
139484;260;271
139512;259;266
139539;261;267
139564;260;266
139591;260;266
139618;266;271
139644;260;266
139671;261;266
139697;260;266
139723;260;267
139750;260;266
139776;261;267
139803;261;267
139829;261;266
139858;260;266
139920;260;266
139946;260;267
139973;260;266
139999;260;266
140025;260;270
140052;260;270
140078;261;267
140105;260;270
140131;261;266
140157;261;266
140184;261;266
140213;260;266
140239;260;265
140266;261;266
140291;260;266
140318;260;266
140345;261;266
140371;261;266
140398;260;266
140424;265;266
140450;261;266
140477;260;266
140503;261;266
140529;262;267
140559;260;266
140584;261;266
140611;260;266
140638;260;266
140700;260;266
140726;260;267
140752;262;267
140779;261;266
140806;261;266
140832;261;262
140858;260;270
140884;260;267
140914;260;270
140940;260;262
140966;260;266
140993;261;270
141020;260;262
141046;261;262
141072;260;266
141098;260;266
141125;261;262
141152;261;266
141178;260;266
141205;260;266
141234;260;266
141260;264;262
141287;264;261
141312;260;266
141339;265;266
141366;264;262
141392;259;266
141419;261;266
141446;264;266
141472;261;266
141498;261;266
141524;261;266
141554;264;266
141580;265;266
141606;261;266
141669;264;266
141695;260;266
141722;265;262
141749;260;262
141774;260;261
141801;260;262
141827;261;261
141854;261;262
141881;261;262
141909;261;262
141936;260;267
141963;260;266
141989;261;266
142015;260;266
142041;260;262
142068;260;266
142095;261;262
142121;264;266
142148;260;266
142175;260;262
142200;260;266
142230;260;266
142257;260;266
142319;260;262
142346;261;266
142371;261;266
142398;265;266
142424;260;266
142451;261;266
142478;261;266
142504;261;266
142531;264;266
142558;265;266
142586;265;266
142613;264;262
142639;260;266
142665;261;262
142692;261;262
142718;260;266
142745;261;262
142772;261;266
142797;261;262
142824;260;262
142850;261;262
142877;261;262
142906;260;266
142932;260;266
142959;261;266
142986;261;262
143012;260;262
143038;261;266
143064;261;262
143091;260;262
143118;261;262
143144;261;261
143170;260;262
143197;261;266
143226;260;262
143252;261;262
143278;260;266
143305;260;266
143332;261;262
143358;261;266
143421;260;266
143447;260;262
143474;261;262
143500;262;266
143526;260;267
143553;261;262
143583;261;261
143608;261;266
143635;260;266
143661;260;262
143688;261;266
143715;260;262
143741;261;262
143768;260;262
143794;260;262
143820;261;262
143847;261;266
143873;261;261
143938;260;266
143965;264;266
143991;261;270
144018;261;262
144044;261;266
144071;261;262
144097;262;265
144123;260;262
144150;260;266
144177;261;265
144203;260;266
144232;261;266
144258;261;266
144285;261;266
144312;266;266
144337;262;270
144364;260;271
144391;260;266
144417;260;270
144444;261;267
144470;260;266
144497;260;266
144523;261;266
144552;260;266
144579;260;266
144605;260;267
144631;261;266
144658;264;270
144684;260;266
144711;260;266
144738;261;267
144764;261;266
144790;261;266
144817;260;266
144843;260;270
144873;260;266
144898;265;266
144925;260;266
144952;260;266
144978;264;266
145005;260;266
145032;260;266
145058;265;270
145085;260;271
145110;265;270
145173;260;266
145199;260;266
145229;260;266
145256;260;266
145281;260;267
145308;260;266
145335;261;266
145361;260;267
145388;261;267
145415;261;267
145441;260;266
145467;260;266
145493;261;266
145520;260;267
145586;261;267
145611;260;266
145638;260;266
145664;260;265
145691;260;267
145718;260;266
145743;260;267
145770;261;266
145796;261;266
145823;260;266
145850;260;266
145876;260;266
145905;260;266
145932;261;266
145958;260;267
145985;261;266
146011;260;266
146037;260;266
146064;261;266
146090;260;267
146117;261;266
146144;261;266
146170;261;270
146197;260;266
146220;260;266
146247;261;270
146274;260;266
146300;261;267
146327;260;270
146354;260;266
146380;261;266
146406;261;266
146432;262;266
146459;261;271
146486;264;266
146512;260;266
146541;260;266
146568;260;266
146594;261;266
146621;260;271
146647;261;267
146673;264;262
146700;260;266
146726;260;271
146753;261;271
146780;260;266
146806;261;266
146833;261;270
146861;260;266
146924;261;266
146951;261;266
146977;260;271
147004;261;266
147029;261;266
147056;261;267
147083;261;266
147109;260;267
147136;260;266
147163;261;267
147224;261;266
147254;261;266
147280;260;267
147307;261;267
147334;260;266
147359;260;267
147386;260;266
147412;260;266
147439;259;266
147466;260;267
147492;261;266
147519;260;266
147544;260;262
147574;261;262
147601;260;266
147626;260;270
147653;260;267
147680;261;266
147706;260;266
147733;260;262
147759;260;262
147786;261;262
147812;260;262
147838;261;262
147868;261;262
147894;260;262
147920;260;266
147947;260;262
147974;260;262
148000;261;266
148027;261;262
148052;261;262
148079;262;266
148106;261;262
148132;260;262
148159;260;262
148188;261;262
148214;261;262
148241;261;262
148266;261;262
148293;260;262
148320;260;262
148346;261;262
148373;260;262
148398;261;262
148425;261;262
148452;260;262
148478;260;262
148507;261;265
148534;260;262
148560;260;262
148587;260;262
148614;260;266
148675;260;266
148702;260;262
148728;261;265
148755;262;266
148781;260;266
148844;260;266
148871;260;266
148899;260;262
148926;260;266
148952;260;262
148979;260;262
149005;261;266
149031;262;262
149058;260;266
149085;260;266
149111;260;266
149138;260;266
149164;266;266
149190;260;262
149220;260;260
149246;261;262
149272;260;261
149299;260;262
149325;261;266
149352;261;266
149378;261;262
149405;260;262
149431;260;262
149457;260;262
149484;260;262
149511;260;261
149547;261;262
149573;260;262
149600;261;265
149626;261;262
149653;261;262
149679;260;262
149705;260;266
149732;260;262
149758;260;262
149785;261;262
149812;264;262
149838;261;262
149867;261;262
149894;261;262
149920;260;262
149946;260;261
149972;261;262
149999;261;262
150026;260;262
150052;260;262
150079;260;262
150105;261;262
150131;260;266
150158;265;272
150187;261;262
150214;260;262
150240;265;262
150266;260;266
150293;260;262
150319;261;262
150346;260;262
150373;260;262
150471;260;262
150497;260;262
150523;260;262
150550;260;262
150580;265;262
150605;261;262
150632;261;262
150658;261;262
150685;261;262
150712;261;262
150738;260;262
150765;261;262
150791;264;263
150817;265;262
150844;260;262
150870;260;262
150899;260;262
150926;260;262
150952;265;262
150979;260;262
151006;260;262
151031;261;262
151058;260;262
151084;260;262
151111;260;262
151138;265;262
151164;260;262
151190;260;262
151220;260;262
151245;261;266
151272;260;262
151298;260;262
151325;260;266
151352;261;266
151378;260;262
151405;260;266
151432;264;266
151457;260;266
151484;261;266
151513;261;267
151539;260;267
151566;260;266
151592;265;267
151619;265;261
151646;260;266
151672;265;262
151699;265;266
151725;260;266
151752;260;266
151778;260;262
151804;260;262
151834;260;262
151860;260;266
151886;261;262
151913;260;262
151939;264;261
151966;265;261
151993;264;262
152055;260;262
152081;260;262
152107;260;262
152134;261;262
152161;260;262
152226;260;262
152252;260;262
152278;260;262
152305;260;262
152332;260;262
152358;260;262
152385;260;262
152411;260;262
152437;260;262
152464;265;266
152490;260;266
152517;265;266
152546;260;262
152572;260;266
152599;260;266
152626;260;262
152652;264;262
152679;260;266
152705;264;266
152731;260;270
152758;260;266
152784;264;267
152811;260;267
152838;260;266
152867;264;266
152893;260;266
152919;260;266
152946;260;266
152973;260;266
152999;265;266
153026;260;266
153053;260;270
153078;261;266
153105;260;266
153131;260;266
153158;265;266
153188;260;262
153213;261;266
153240;261;262
153267;264;262
153293;261;266
153320;264;262
153346;260;266
153372;260;266
153399;265;262
153425;261;266
153452;260;266
153479;260;266
153507;265;266
153534;261;266
153560;261;266
153587;260;266
153614;264;267
153676;260;266
153702;260;266
153728;261;266
153755;264;267
153782;260;266
153808;265;267
153835;264;266
153864;261;266
153890;264;266
153917;264;267
153979;264;266
154006;265;262
154033;260;266
154059;264;266
154085;260;267
154111;265;266
154138;265;266
154165;260;267
154191;265;267
154220;260;267
154247;260;266
154273;260;266
154300;261;266
154326;265;266
154353;260;262
154380;264;262
154406;264;267
154432;260;267
154459;260;267
154485;261;266
154512;264;266
154540;260;266
154567;264;267
154594;265;267
154620;260;267
154647;261;267
154674;260;267
154700;260;266
154726;260;266
154752;260;266
154779;265;267
154806;264;266
154835;260;267
154861;261;267
154888;260;266
154914;265;266
154941;260;262
154967;260;266
154994;265;266
155020;264;267
155046;260;267
155073;264;266
155100;260;267
155126;260;266
155155;261;266
155181;264;267
155208;260;262
155235;260;267
155297;266;266
155324;260;267
155349;261;266
155376;260;266
155403;265;266
155429;261;266
155456;260;267
155483;261;267
155511;265;266
155538;260;266
155564;260;266
155591;260;266
155618;260;266
155644;260;266
155671;260;266
155732;265;266
155759;260;266
155786;265;266
155812;264;266
155839;264;267
155869;264;267
155894;265;266
155921;261;266
155947;261;266
155974;264;266
156001;259;266
156027;261;266
156054;260;266
156081;264;267
156107;261;266
156133;265;267
156159;261;267
156189;260;266
156215;260;267
156241;260;266
156268;260;267
156295;261;267
156321;260;267
156348;261;266
156374;260;266
156400;260;266
156427;260;266
156453;260;266
156480;260;266
156509;260;267
156535;265;266
156562;260;267
156588;264;266
156615;260;266
156642;261;266
156668;260;266
156694;261;266
156721;260;266
156747;264;262
156774;260;266
156800;260;266
156830;260;266
156856;260;267
156918;265;267
156945;261;267
156971;260;266
156998;261;266
157025;260;266
157051;260;266
157077;264;267
157103;264;267
157130;264;266
157157;260;266
157185;260;266
157212;260;266
157239;260;267
157265;260;266
157292;260;266
157319;261;266
157345;260;266
157371;265;266
157397;261;266
157424;260;267
157486;260;267
157513;265;266
157542;260;266
157568;264;266
157595;264;266
157622;265;267
157648;260;266
157675;264;266
157700;265;266
157727;260;266
157754;265;267
157780;260;266
157807;261;266
157834;260;267
157862;260;266
157889;260;266
157916;265;266
157942;260;266
157969;261;261
157994;260;262
158021;261;266
158048;260;267
158074;260;267
158101;260;266
158127;260;266
158154;260;266
158183;260;266
158209;261;266
158236;261;266
158262;260;267
158288;260;266
158315;261;266
158342;261;266
158368;260;266
158395;260;267
158421;260;266
158448;265;266
158474;260;267
158539;260;267
158566;261;266
158591;265;267
158618;260;262
158645;260;266
158671;260;262
158698;260;262
158724;265;262
158751;264;261
158777;265;262
158803;265;262
158830;265;262
158859;260;262
158885;265;262
158912;265;262
158939;260;262
158965;260;262
158992;260;262
159018;265;262
159044;260;262
159071;260;263
159097;260;262
159124;259;262
159150;264;262
159179;265;262
159242;265;262
159268;264;266
159295;265;266
159321;261;267
159348;260;266
159375;264;266
159400;260;267
159427;260;266
159454;265;266
159480;265;266
159510;264;266
159535;260;266
159562;265;266
159589;260;266
159615;265;262
159642;265;262
159669;264;262
159695;260;262
159722;265;262
159747;264;262
159774;260;266
159801;264;262
159830;264;266
159856;260;266
159883;260;266
159909;264;266
159936;261;266
159963;264;266
159989;260;266
160015;260;266
160041;260;266
160068;265;270
160095;260;266
160121;264;265
160186;265;270
160212;265;266
160239;264;266
160266;265;266
160292;265;266
160319;264;266
160344;264;266
160371;264;266
160398;265;266
160424;265;267
160451;264;267
160478;266;266
160506;264;266
160533;265;266
160559;265;266
160586;265;266
160613;264;267
160639;264;271
160666;260;266
160693;260;271
160719;259;253
160745;258;253
160771;257;257
160798;255;254
160827;256;262
160853;256;262
160880;257;262
160906;260;254
160932;264;253
160995;258;253
161021;258;253
161047;258;254
161074;258;253
161100;258;253
161127;260;257
161152;244;267
161182;162;6
161207;176;191
